biogrid_id,entrez_a,entrez_b,gene_a,gene_b,in_glycolysis_a,in_glycolysis_b,interaction_pair
3447306,5516,22950,PPP2CB,SLC4A1AP,1,0,22950 :: 5516
3447307,5516,54107,PPP2CB,POLE3,1,0,54107 :: 5516
3447308,5516,29959,PPP2CB,NRBP1,1,0,29959 :: 5516
3447515,6135,5214,RPL11,PFKP,0,1,5214 :: 6135
3447754,5515,5720,PPP2CA,PSME1,1,0,5515 :: 5720
3447757,5515,9918,PPP2CA,NCAPD2,1,0,5515 :: 9918
3447760,5515,11047,PPP2CA,ADRM1,1,0,11047 :: 5515
3447761,5515,22950,PPP2CA,SLC4A1AP,1,0,22950 :: 5515
3447762,5515,51010,PPP2CA,EXOSC3,1,0,51010 :: 5515
3447763,5515,10054,PPP2CA,UBA2,1,0,10054 :: 5515
3447764,5515,5719,PPP2CA,PSMD13,1,0,5515 :: 5719
3447846,10376,5214,TUBA1B,PFKP,0,1,10376 :: 5214
3448063,56945,5214,MRPS22,PFKP,0,1,5214 :: 56945
3448456,5214,2873,PFKP,GPS1,1,0,2873 :: 5214
3448457,5214,7518,PFKP,XRCC4,1,0,5214 :: 7518
3448458,5214,3837,PFKP,KPNB1,1,0,3837 :: 5214
3448459,5214,9869,PFKP,SETDB1,1,0,5214 :: 9869
3448460,5214,51742,PFKP,ARID4B,1,0,51742 :: 5214
3448461,5214,55291,PFKP,PPP6R3,1,0,5214 :: 55291
3448463,5214,79711,PFKP,IPO4,1,0,5214 :: 79711
3448464,5214,3842,PFKP,TNPO1,1,0,3842 :: 5214
3448466,5214,84946,PFKP,LTV1,1,0,5214 :: 84946
3448467,5214,51808,PFKP,PHAX,1,0,51808 :: 5214
3448468,5214,9967,PFKP,THRAP3,1,0,5214 :: 9967
3448811,5720,5528,PSME1,PPP2R5D,0,1,5528 :: 5720
3450328,6642,5528,SNX1,PPP2R5D,0,1,5528 :: 6642
3450829,5528,5510,PPP2R5D,PPP1R7,1,0,5510 :: 5528
3450830,5528,79709,PPP2R5D,COLGALT1,1,0,5528 :: 79709
3450831,5528,84259,PPP2R5D,DCUN1D5,1,0,5528 :: 84259
3450832,5528,27430,PPP2R5D,MAT2B,1,0,27430 :: 5528
3454966,51191,2597,HERC5,GAPDH,0,1,2597 :: 51191
3456429,476,2821,ATP1A1,GPI,0,1,2821 :: 476
3456507,476,5214,ATP1A1,PFKP,0,1,476 :: 5214
3456750,55230,229,USP40,ALDOB,0,1,229 :: 55230
3456863,79798,2023,ARMC5,ENO1,0,1,2023 :: 79798
3458412,23476,5223,BRD4,PGAM1,0,1,23476 :: 5223
3459345,648,5214,BMI1,PFKP,0,1,5214 :: 648
3461074,4131,230,MAP1B,ALDOC,0,1,230 :: 4131
3461108,4131,2023,MAP1B,ENO1,0,1,2023 :: 4131
3461109,4131,2027,MAP1B,ENO3,0,1,2027 :: 4131
3461114,4131,2597,MAP1B,GAPDH,0,1,2597 :: 4131
3461149,4131,5213,MAP1B,PFKM,0,1,4131 :: 5213
3461154,4131,5518,MAP1B,PPP2R1A,0,1,4131 :: 5518
3461195,4131,7167,MAP1B,TPI1,0,1,4131 :: 7167
3461319,4131,3098,MAP1B,HK1,0,1,3098 :: 4131
3461718,9113,2027,LATS1,ENO3,0,1,2027 :: 9113
3461839,9113,5209,LATS1,PFKFB3,0,1,5209 :: 9113
3462292,2122,5315,MECOM,PKM,0,1,2122 :: 5315
3462381,79755,5518,ZNF750,PPP2R1A,0,1,5518 :: 79755
3462819,9025,2597,RNF8,GAPDH,0,1,2597 :: 9025
3462898,9025,226,RNF8,ALDOA,0,1,226 :: 9025
3462918,9025,5315,RNF8,PKM,0,1,5315 :: 9025
3462942,9025,2023,RNF8,ENO1,0,1,2023 :: 9025
3462957,9025,7167,RNF8,TPI1,0,1,7167 :: 9025
3466836,8314,2023,BAP1,ENO1,0,1,2023 :: 8314
3466837,8314,2026,BAP1,ENO2,0,1,2026 :: 8314
3466856,8314,2597,BAP1,GAPDH,0,1,2597 :: 8314
3466884,8314,7167,BAP1,TPI1,0,1,7167 :: 8314
3466917,8314,5315,BAP1,PKM,0,1,5315 :: 8314
3466946,8314,226,BAP1,ALDOA,0,1,226 :: 8314
3466947,8314,230,BAP1,ALDOC,0,1,230 :: 8314
3467025,8314,2821,BAP1,GPI,0,1,2821 :: 8314
3467134,8314,5518,BAP1,PPP2R1A,0,1,5518 :: 8314
3467161,8314,5223,BAP1,PGAM1,0,1,5223 :: 8314
3467180,8314,5515,BAP1,PPP2CA,0,1,5515 :: 8314
3467474,8314,5214,BAP1,PFKP,0,1,5214 :: 8314
3467727,8314,5211,BAP1,PFKL,0,1,5211 :: 8314
3467785,8314,3098,BAP1,HK1,0,1,3098 :: 8314
3468731,7805,5214,LAPTM5,PFKP,0,1,5214 :: 7805
3469363,84444,5223,DOT1L,PGAM1,0,1,5223 :: 84444
3470641,54764,230,ZRANB1,ALDOC,0,1,230 :: 54764
3470731,54764,5213,ZRANB1,PFKM,0,1,5213 :: 54764
3470893,54764,2023,ZRANB1,ENO1,0,1,2023 :: 54764
3471253,54764,5528,ZRANB1,PPP2R5D,0,1,54764 :: 5528
3472191,54764,5209,ZRANB1,PFKFB3,0,1,5209 :: 54764
3472318,54764,3099,ZRANB1,HK2,0,1,3099 :: 54764
3472327,54764,5518,ZRANB1,PPP2R1A,0,1,54764 :: 5518
3472498,54764,5210,ZRANB1,PFKFB4,0,1,5210 :: 54764
3473398,54764,5515,ZRANB1,PPP2CA,0,1,54764 :: 5515
3473526,54764,5313,ZRANB1,PKLR,0,1,5313 :: 54764
3474190,54764,5208,ZRANB1,PFKFB2,0,1,5208 :: 54764
3474293,54764,226,ZRANB1,ALDOA,0,1,226 :: 54764
3474297,54764,2597,ZRANB1,GAPDH,0,1,2597 :: 54764
3474337,54764,2026,ZRANB1,ENO2,0,1,2026 :: 54764
3474370,54764,5315,ZRANB1,PKM,0,1,5315 :: 54764
3474395,54764,5211,ZRANB1,PFKL,0,1,5211 :: 54764
3474399,54764,5223,ZRANB1,PGAM1,0,1,5223 :: 54764
3474616,4017,226,LOXL2,ALDOA,0,1,226 :: 4017
3474617,4017,230,LOXL2,ALDOC,0,1,230 :: 4017
3474677,4017,2023,LOXL2,ENO1,0,1,2023 :: 4017
3474695,4017,2597,LOXL2,GAPDH,0,1,2597 :: 4017
3474699,4017,2821,LOXL2,GPI,0,1,2821 :: 4017
3474718,4017,3098,LOXL2,HK1,0,1,3098 :: 4017
3474719,4017,3099,LOXL2,HK2,0,1,3099 :: 4017
3474796,4017,5211,LOXL2,PFKL,0,1,4017 :: 5211
3474797,4017,5214,LOXL2,PFKP,0,1,4017 :: 5214
3474799,4017,5224,LOXL2,PGAM2,0,1,4017 :: 5224
3474804,4017,5315,LOXL2,PKM,0,1,4017 :: 5315
3474811,4017,5518,LOXL2,PPP2R1A,0,1,4017 :: 5518
3474907,4017,7167,LOXL2,TPI1,0,1,4017 :: 7167
3475119,54764,7167,ZRANB1,TPI1,0,1,54764 :: 7167
3477263,7919,5315,DDX39B,PKM,0,1,5315 :: 7919
3477273,7919,5214,DDX39B,PFKP,0,1,5214 :: 7919
3477748,2626,5315,GATA4,PKM,0,1,2626 :: 5315
3478042,4504,2023,MT3,ENO1,0,1,2023 :: 4504
3478044,4504,226,MT3,ALDOA,0,1,226 :: 4504
3478179,3312,5315,HSPA8,PKM,0,1,3312 :: 5315
3478329,3312,226,HSPA8,ALDOA,0,1,226 :: 3312
3478337,3312,5519,HSPA8,PPP2R1B,0,1,3312 :: 5519
3478443,3312,3098,HSPA8,HK1,0,1,3098 :: 3312
3478529,3312,5209,HSPA8,PFKFB3,0,1,3312 :: 5209
3478636,3312,5516,HSPA8,PPP2CB,0,1,3312 :: 5516
3478704,3312,2821,HSPA8,GPI,0,1,2821 :: 3312
3478938,3303,226,HSPA1A,ALDOA,0,1,226 :: 3303
3479055,3303,7167,HSPA1A,TPI1,0,1,3303 :: 7167
3479155,3303,2023,HSPA1A,ENO1,0,1,2023 :: 3303
3479210,3303,5223,HSPA1A,PGAM1,0,1,3303 :: 5223
3479299,3303,2821,HSPA1A,GPI,0,1,2821 :: 3303
3479846,3303,5515,HSPA1A,PPP2CA,0,1,3303 :: 5515
3480509,5609,5211,MAP2K7,PFKL,0,1,5211 :: 5609
3480635,9201,5518,DCLK1,PPP2R1A,0,1,5518 :: 9201
3480636,9201,5519,DCLK1,PPP2R1B,0,1,5519 :: 9201
3480769,6885,5223,MAP3K7,PGAM1,0,1,5223 :: 6885
3480952,701,5313,BUB1B,PKLR,0,1,5313 :: 701
3481156,5894,5214,RAF1,PFKP,0,1,5214 :: 5894
3481328,5292,2026,PIM1,ENO2,0,1,2026 :: 5292
3482014,2870,5211,GRK6,PFKL,0,1,2870 :: 5211
3482033,2870,5214,GRK6,PFKP,0,1,2870 :: 5214
3482083,6850,5518,SYK,PPP2R1A,0,1,5518 :: 6850
3482084,6850,5519,SYK,PPP2R1B,0,1,5519 :: 6850
3482096,6850,5515,SYK,PPP2CA,0,1,5515 :: 6850
3482232,1453,5518,CSNK1D,PPP2R1A,0,1,1453 :: 5518
3482986,54101,2821,RIPK4,GPI,0,1,2821 :: 54101
3483561,5590,5214,PRKCZ,PFKP,0,1,5214 :: 5590
3483686,5598,2026,MAPK7,ENO2,0,1,2026 :: 5598
3483838,818,5518,CAMK2G,PPP2R1A,0,1,5518 :: 818
3483873,817,2027,CAMK2D,ENO3,0,1,2027 :: 817
3484145,4916,2026,NTRK3,ENO2,0,1,2026 :: 4916
3484377,29941,5519,PKN3,PPP2R1B,0,1,29941 :: 5519
3484383,29941,5214,PKN3,PFKP,0,1,29941 :: 5214
3484737,340156,2821,MYLK4,GPI,0,1,2821 :: 340156
3485271,140609,2821,NEK7,GPI,0,1,140609 :: 2821
3485806,9212,5518,AURKB,PPP2R1A,0,1,5518 :: 9212
3485960,85481,3098,PSKH2,HK1,0,1,3098 :: 85481
3485965,85481,5519,PSKH2,PPP2R1B,0,1,5519 :: 85481
3487122,26353,26330,HSPB8,GAPDHS,0,1,26330 :: 26353
3487140,26353,2027,HSPB8,ENO3,0,1,2027 :: 26353
3487350,6795,2026,AURKC,ENO2,0,1,2026 :: 6795
3487407,22983,5518,MAST1,PPP2R1A,0,1,22983 :: 5518
3487408,22983,5519,MAST1,PPP2R1B,0,1,22983 :: 5519
3487421,22983,5516,MAST1,PPP2CB,0,1,22983 :: 5516
3487425,22983,5515,MAST1,PPP2CA,0,1,22983 :: 5515
3488401,51320,5518,MEX3C,PPP2R1A,0,1,51320 :: 5518
3490425,672,3099,BRCA1,HK2,0,1,3099 :: 672
3490494,238,5214,ALK,PFKP,0,1,238 :: 5214
3490514,2046,5214,EPHA8,PFKP,0,1,2046 :: 5214
3490520,2260,5214,FGFR1,PFKP,0,1,2260 :: 5214
3490525,2264,5214,FGFR4,PFKP,0,1,2264 :: 5214
3491862,3099,8842,HK2,PROM1,1,0,3099 :: 8842
3496257,6794,3098,STK11,HK1,0,1,3098 :: 6794
3496410,6598,5210,SMARCB1,PFKFB4,0,1,5210 :: 6598
3497859,54793,2023,KCTD9,ENO1,0,1,2023 :: 54793
3497870,54793,5315,KCTD9,PKM,0,1,5315 :: 54793
3497878,54793,2597,KCTD9,GAPDH,0,1,2597 :: 54793
3497894,54793,226,KCTD9,ALDOA,0,1,226 :: 54793
3497949,54793,5223,KCTD9,PGAM1,0,1,5223 :: 54793
3500401,8110,5211,DPF3,PFKL,0,1,5211 :: 8110
3501690,1022,2597,CDK7,GAPDH,0,1,1022 :: 2597
3501805,1022,26330,CDK7,GAPDHS,0,1,1022 :: 26330
3501847,3309,26330,HSPA5,GAPDHS,0,1,26330 :: 3309
3502305,5210,23219,PFKFB4,FBXO28,1,0,23219 :: 5210
3502306,5210,56898,PFKFB4,BDH2,1,0,5210 :: 56898
3503148,25976,3098,TIPARP,HK1,0,1,25976 :: 3098
3503259,25976,5211,TIPARP,PFKL,0,1,25976 :: 5211
3503260,25976,5213,TIPARP,PFKM,0,1,25976 :: 5213
3503265,25976,5315,TIPARP,PKM,0,1,25976 :: 5315
3503283,25976,5528,TIPARP,PPP2R5D,0,1,25976 :: 5528
3504911,5159,5214,PDGFRB,PFKP,0,1,5159 :: 5214
3504939,7010,2821,TEK,GPI,0,1,2821 :: 7010
3504974,3480,5214,IGF1R,PFKP,0,1,3480 :: 5214
3505395,4921,5211,DDR2,PFKL,0,1,4921 :: 5211
3505587,6098,5211,ROS1,PFKL,0,1,5211 :: 6098
3505671,10461,2821,MERTK,GPI,0,1,10461 :: 2821
3505820,4916,5214,NTRK3,PFKP,0,1,4916 :: 5214
3505864,4916,5213,NTRK3,PFKM,0,1,4916 :: 5213
3506321,2045,5224,EPHA7,PGAM2,0,1,2045 :: 5224
3506480,2043,2821,EPHA4,GPI,0,1,2043 :: 2821
3506813,55359,5214,STYK1,PFKP,0,1,5214 :: 55359
3507500,2046,5211,EPHA8,PFKL,0,1,2046 :: 5211
3507501,2046,230,EPHA8,ALDOC,0,1,2046 :: 230
3507631,7010,5211,TEK,PFKL,0,1,5211 :: 7010
3507982,114783,2821,LMTK3,GPI,0,1,114783 :: 2821
3508043,114783,5213,LMTK3,PFKM,0,1,114783 :: 5213
3509350,3643,5214,INSR,PFKP,0,1,3643 :: 5214
3509394,3643,5213,INSR,PFKM,0,1,3643 :: 5213
3509581,2324,5214,FLT4,PFKP,0,1,2324 :: 5214
3509624,9625,5214,AATK,PFKP,0,1,5214 :: 9625
3509672,2051,26330,EPHB6,GAPDHS,0,1,2051 :: 26330
3509681,2064,5214,ERBB2,PFKP,0,1,2064 :: 5214
3509697,2064,5211,ERBB2,PFKL,0,1,2064 :: 5211
3509777,7301,5214,TYRO3,PFKP,0,1,5214 :: 7301
3510107,2261,5211,FGFR3,PFKL,0,1,2261 :: 5211
3510393,2324,5211,FLT4,PFKL,0,1,2324 :: 5211
3510488,2322,5211,FLT3,PFKL,0,1,2322 :: 5211
3510537,2322,5213,FLT3,PFKM,0,1,2322 :: 5213
3510619,2321,5211,FLT1,PFKL,0,1,2321 :: 5211
3510696,2321,5214,FLT1,PFKP,0,1,2321 :: 5214
3510814,558,5211,AXL,PFKL,0,1,5211 :: 558
3510863,558,5213,AXL,PFKM,0,1,5213 :: 558
3510922,4233,5214,MET,PFKP,0,1,4233 :: 5214
3510959,4233,2821,MET,GPI,0,1,2821 :: 4233
3511034,2263,5214,FGFR2,PFKP,0,1,2263 :: 5214
3512551,899,226,CCNF,ALDOA,0,1,226 :: 899
3512671,899,5213,CCNF,PFKM,0,1,5213 :: 899
3512701,899,5315,CCNF,PKM,0,1,5315 :: 899
3512711,899,5211,CCNF,PFKL,0,1,5211 :: 899
3512719,899,3098,CCNF,HK1,0,1,3098 :: 899
3512754,899,5518,CCNF,PPP2R1A,0,1,5518 :: 899
3512838,899,3099,CCNF,HK2,0,1,3099 :: 899
3512902,899,5214,CCNF,PFKP,0,1,5214 :: 899
3514285,899,2597,CCNF,GAPDH,0,1,2597 :: 899
3514307,899,230,CCNF,ALDOC,0,1,230 :: 899
3515859,3069,2821,HDLBP,GPI,0,1,2821 :: 3069
3515940,3069,226,HDLBP,ALDOA,0,1,226 :: 3069
3515997,3069,2597,HDLBP,GAPDH,0,1,2597 :: 3069
3516000,3069,2023,HDLBP,ENO1,0,1,2023 :: 3069
3516073,3069,7167,HDLBP,TPI1,0,1,3069 :: 7167
3516363,3069,5315,HDLBP,PKM,0,1,3069 :: 5315
3516561,5894,2821,RAF1,GPI,0,1,2821 :: 5894
3516689,5894,226,RAF1,ALDOA,0,1,226 :: 5894
3516784,5894,2597,RAF1,GAPDH,0,1,2597 :: 5894
3516792,5894,2023,RAF1,ENO1,0,1,2023 :: 5894
3516919,5894,7167,RAF1,TPI1,0,1,5894 :: 7167
3518496,79778,229,MICALL2,ALDOB,0,1,229 :: 79778
3518534,79778,2023,MICALL2,ENO1,0,1,2023 :: 79778
3518554,79778,2597,MICALL2,GAPDH,0,1,2597 :: 79778
3518658,80230,5315,RUFY1,PKM,0,1,5315 :: 80230
3518663,80230,5214,RUFY1,PFKP,0,1,5214 :: 80230
3518667,80230,5518,RUFY1,PPP2R1A,0,1,5518 :: 80230
3518714,80230,5211,RUFY1,PFKL,0,1,5211 :: 80230
3518894,80230,5519,RUFY1,PPP2R1B,0,1,5519 :: 80230
3519208,440730,3099,TRIM67,HK2,0,1,3099 :: 440730
3519234,440730,5528,TRIM67,PPP2R5D,0,1,440730 :: 5528
3519544,440730,5515,TRIM67,PPP2CA,0,1,440730 :: 5515
3519545,440730,5516,TRIM67,PPP2CB,0,1,440730 :: 5516
3519595,440730,5315,TRIM67,PKM,0,1,440730 :: 5315
3519703,440730,2023,TRIM67,ENO1,0,1,2023 :: 440730
3520045,51592,5313,TRIM33,PKLR,0,1,51592 :: 5313
3520063,51592,3098,TRIM33,HK1,0,1,3098 :: 51592
3520078,51592,2821,TRIM33,GPI,0,1,2821 :: 51592
3520227,6185,5516,RPN2,PPP2CB,0,1,5516 :: 6185
3520560,440730,5518,TRIM67,PPP2R1A,0,1,440730 :: 5518
3520594,440730,3098,TRIM67,HK1,0,1,3098 :: 440730
3520692,440730,2026,TRIM67,ENO2,0,1,2026 :: 440730
3520693,440730,5211,TRIM67,PFKL,0,1,440730 :: 5211
3520834,440730,5223,TRIM67,PGAM1,0,1,440730 :: 5223
3520835,440730,5224,TRIM67,PGAM2,0,1,440730 :: 5224
3520998,54455,5518,FBXO42,PPP2R1A,0,1,54455 :: 5518
3521173,440730,5214,TRIM67,PFKP,0,1,440730 :: 5214
3521182,440730,5213,TRIM67,PFKM,0,1,440730 :: 5213
3521248,440730,2597,TRIM67,GAPDH,0,1,2597 :: 440730
3521250,440730,230,TRIM67,ALDOC,0,1,230 :: 440730
3521343,440730,2821,TRIM67,GPI,0,1,2821 :: 440730
3521352,440730,7167,TRIM67,TPI1,0,1,440730 :: 7167
3521376,440730,226,TRIM67,ALDOA,0,1,226 :: 440730
3523667,440730,5519,TRIM67,PPP2R1B,0,1,440730 :: 5519
3523929,440730,5208,TRIM67,PFKFB2,0,1,440730 :: 5208
3524053,440730,5210,TRIM67,PFKFB4,0,1,440730 :: 5210
3524701,440730,2027,TRIM67,ENO3,0,1,2027 :: 440730
3524922,10963,226,STIP1,ALDOA,0,1,10963 :: 226
3525056,10963,5315,STIP1,PKM,0,1,10963 :: 5315
3525067,10963,5518,STIP1,PPP2R1A,0,1,10963 :: 5518
3527246,171023,5315,ASXL1,PKM,0,1,171023 :: 5315
3527251,55252,5315,ASXL2,PKM,0,1,5315 :: 55252
3527256,80816,5315,ASXL3,PKM,0,1,5315 :: 80816
3527288,171023,5515,ASXL1,PPP2CA,0,1,171023 :: 5515
3527295,55252,5515,ASXL2,PPP2CA,0,1,5515 :: 55252
3527302,80816,5515,ASXL3,PPP2CA,0,1,5515 :: 80816
3527461,55252,5518,ASXL2,PPP2R1A,0,1,5518 :: 55252
3527464,80816,5518,ASXL3,PPP2R1A,0,1,5518 :: 80816
3527551,55252,2023,ASXL2,ENO1,0,1,2023 :: 55252
3527559,80816,2023,ASXL3,ENO1,0,1,2023 :: 80816
3528289,6780,5223,STAU1,PGAM1,0,1,5223 :: 6780
3529415,171023,2597,ASXL1,GAPDH,0,1,171023 :: 2597
3529421,55252,2597,ASXL2,GAPDH,0,1,2597 :: 55252
3529427,80816,2597,ASXL3,GAPDH,0,1,2597 :: 80816
3529830,55294,226,FBXW7,ALDOA,0,1,226 :: 55294
3529852,83478,5315,ARHGAP24,PKM,0,1,5315 :: 83478
3529855,5315,11059,PKM,WWP1,1,0,11059 :: 5315
3529896,83478,5214,ARHGAP24,PFKP,0,1,5214 :: 83478
3529917,83478,5518,ARHGAP24,PPP2R1A,0,1,5518 :: 83478
3529920,83478,5213,ARHGAP24,PFKM,0,1,5213 :: 83478
3530039,83478,2597,ARHGAP24,GAPDH,0,1,2597 :: 83478
3530105,83478,26330,ARHGAP24,GAPDHS,0,1,26330 :: 83478
3530551,83478,2821,ARHGAP24,GPI,0,1,2821 :: 83478
3530572,83478,2023,ARHGAP24,ENO1,0,1,2023 :: 83478
3531744,83478,2026,ARHGAP24,ENO2,0,1,2026 :: 83478
3531745,83478,2027,ARHGAP24,ENO3,0,1,2027 :: 83478
3532221,7532,5214,YWHAG,PFKP,0,1,5214 :: 7532
3532600,10971,5214,YWHAQ,PFKP,0,1,10971 :: 5214
3532731,4651,5515,MYO10,PPP2CA,0,1,4651 :: 5515
3532850,5099,2821,PCDH7,GPI,0,1,2821 :: 5099
3532856,5099,5518,PCDH7,PPP2R1A,0,1,5099 :: 5518
3532905,5099,2023,PCDH7,ENO1,0,1,2023 :: 5099
3532933,5099,226,PCDH7,ALDOA,0,1,226 :: 5099
3532943,5099,7167,PCDH7,TPI1,0,1,5099 :: 7167
3532948,5099,5315,PCDH7,PKM,0,1,5099 :: 5315
3536529,55030,2023,FBXO34,ENO1,0,1,2023 :: 55030
3537459,54919,5211,DNAAF5,PFKL,0,1,5211 :: 54919
3537463,5211,10713,PFKL,USP39,1,0,10713 :: 5211
3538790,2308,2023,FOXO1,ENO1,0,1,2023 :: 2308
3538893,2308,7167,FOXO1,TPI1,0,1,2308 :: 7167
3538975,2308,226,FOXO1,ALDOA,0,1,226 :: 2308
3538979,2308,2027,FOXO1,ENO3,0,1,2027 :: 2308
3539633,5515,5726,PPP2CA,TAS2R38,1,0,5515 :: 5726
3542066,121665,2027,SPPL3,ENO3,0,1,121665 :: 2027
3542147,121665,5519,SPPL3,PPP2R1B,0,1,121665 :: 5519
3542148,121665,5528,SPPL3,PPP2R5D,0,1,121665 :: 5528
3543101,10772,2597,SRSF10,GAPDH,0,1,10772 :: 2597
3543358,4137,2026,MAPT,ENO2,0,1,2026 :: 4137
3543478,6622,5518,SNCA,PPP2R1A,0,1,5518 :: 6622
3543663,6622,5519,SNCA,PPP2R1B,0,1,5519 :: 6622
3544286,81631,226,MAP1LC3B,ALDOA,0,1,226 :: 81631
3545433,11004,5315,KIF2C,PKM,0,1,11004 :: 5315
3547536,3075,5214,CFH,PFKP,0,1,3075 :: 5214
3549163,816,5516,CAMK2B,PPP2CB,0,1,5516 :: 816
3549164,816,5515,CAMK2B,PPP2CA,0,1,5515 :: 816
3549175,817,5516,CAMK2D,PPP2CB,0,1,5516 :: 817
3549176,817,5515,CAMK2D,PPP2CA,0,1,5515 :: 817
3549187,818,5516,CAMK2G,PPP2CB,0,1,5516 :: 818
3549188,818,5515,CAMK2G,PPP2CA,0,1,5515 :: 818
3549477,1147,5516,CHUK,PPP2CB,0,1,1147 :: 5516
3550277,9891,5518,NUAK1,PPP2R1A,0,1,5518 :: 9891
3550318,10733,5515,PLK4,PPP2CA,0,1,10733 :: 5515
3550319,10733,5516,PLK4,PPP2CB,0,1,10733 :: 5516
3550489,150094,5518,SIK1,PPP2R1A,0,1,150094 :: 5518
3551077,8554,2597,PIAS1,GAPDH,0,1,2597 :: 8554
3551091,8554,7167,PIAS1,TPI1,0,1,7167 :: 8554
3551317,64798,5516,DEPTOR,PPP2CB,0,1,5516 :: 64798
3551334,6790,5515,AURKA,PPP2CA,0,1,5515 :: 6790
3552238,8940,5516,TOP3B,PPP2CB,0,1,5516 :: 8940
3552760,22862,5315,FNDC3A,PKM,0,1,22862 :: 5315
3552762,22862,226,FNDC3A,ALDOA,0,1,226 :: 22862
3552794,22862,2597,FNDC3A,GAPDH,0,1,22862 :: 2597
3552868,22862,2023,FNDC3A,ENO1,0,1,2023 :: 22862
3552894,22862,5518,FNDC3A,PPP2R1A,0,1,22862 :: 5518
3554394,9867,230,PJA2,ALDOC,0,1,230 :: 9867
3554425,9867,5223,PJA2,PGAM1,0,1,5223 :: 9867
3554430,9867,5528,PJA2,PPP2R5D,0,1,5528 :: 9867
3555878,57062,2597,DDX24,GAPDH,0,1,2597 :: 57062
3555901,57062,5315,DDX24,PKM,0,1,5315 :: 57062
3555942,57062,226,DDX24,ALDOA,0,1,226 :: 57062
3556045,57062,2023,DDX24,ENO1,0,1,2023 :: 57062
3557990,57111,5223,RAB25,PGAM1,0,1,5223 :: 57111
3558124,5867,226,RAB4A,ALDOA,0,1,226 :: 5867
3558170,5867,5223,RAB4A,PGAM1,0,1,5223 :: 5867
3559318,493829,5313,TRIM72,PKLR,0,1,493829 :: 5313
3559740,64854,5223,USP46,PGAM1,0,1,5223 :: 64854
3559914,1856,5518,DVL2,PPP2R1A,0,1,1856 :: 5518
3559925,1856,5214,DVL2,PFKP,0,1,1856 :: 5214
3559960,1856,5315,DVL2,PKM,0,1,1856 :: 5315
3560225,3297,2023,HSF1,ENO1,0,1,2023 :: 3297
3560231,3297,5315,HSF1,PKM,0,1,3297 :: 5315
3560279,3297,226,HSF1,ALDOA,0,1,226 :: 3297
3560318,3297,5516,HSF1,PPP2CB,0,1,3297 :: 5516
3562024,148932,2597,MOB3C,GAPDH,0,1,148932 :: 2597
3562030,148932,2023,MOB3C,ENO1,0,1,148932 :: 2023
3562076,148932,5315,MOB3C,PKM,0,1,148932 :: 5315
3562106,148932,5518,MOB3C,PPP2R1A,0,1,148932 :: 5518
3562159,148932,2821,MOB3C,GPI,0,1,148932 :: 2821
3562181,148932,7167,MOB3C,TPI1,0,1,148932 :: 7167
3562185,148932,5516,MOB3C,PPP2CB,0,1,148932 :: 5516
3562637,29110,5214,TBK1,PFKP,0,1,29110 :: 5214
3564806,10618,2597,TGOLN2,GAPDH,0,1,10618 :: 2597
3567132,867,2023,CBL,ENO1,0,1,2023 :: 867
3567592,2026,5315,ENO2,PKM,1,1,2026 :: 5315
3567674,55054,2597,ATG16L1,GAPDH,0,1,2597 :: 55054
3568419,26094,2597,DCAF4,GAPDH,0,1,2597 :: 26094
3569149,55070,2597,DET1,GAPDH,0,1,2597 :: 55070
3569429,2783,5214,GNB2,PFKP,0,1,2783 :: 5214
3569430,2783,5211,GNB2,PFKL,0,1,2783 :: 5211
3569447,2783,2597,GNB2,GAPDH,0,1,2597 :: 2783
3569687,54475,2597,NLE1,GAPDH,0,1,2597 :: 54475
3569751,348995,2597,NUP43,GAPDH,0,1,2597 :: 348995
3571050,9410,2597,SNRNP40,GAPDH,0,1,2597 :: 9410
3571760,3098,81847,HK1,RNF146,1,0,3098 :: 81847
3572357,2146,2597,EZH2,GAPDH,0,1,2146 :: 2597
3572367,2146,2023,EZH2,ENO1,0,1,2023 :: 2146
3572370,2146,226,EZH2,ALDOA,0,1,2146 :: 226
3572439,2146,5224,EZH2,PGAM2,0,1,2146 :: 5224
3572556,2146,2821,EZH2,GPI,0,1,2146 :: 2821
3572569,2146,3098,EZH2,HK1,0,1,2146 :: 3098
3572748,2146,5214,EZH2,PFKP,0,1,2146 :: 5214
3572788,2146,5223,EZH2,PGAM1,0,1,2146 :: 5223
3572935,2146,2026,EZH2,ENO2,0,1,2026 :: 2146
3572973,2146,5213,EZH2,PFKM,0,1,2146 :: 5213
3573007,2146,5528,EZH2,PPP2R5D,0,1,2146 :: 5528
3573103,2146,5211,EZH2,PFKL,0,1,2146 :: 5211
3575428,5621,2023,PRNP,ENO1,0,1,2023 :: 5621
3575493,5621,5214,PRNP,PFKP,0,1,5214 :: 5621
3580828,23274,5214,CLEC16A,PFKP,0,1,23274 :: 5214
3580972,23274,5515,CLEC16A,PPP2CA,0,1,23274 :: 5515
3580973,23274,5516,CLEC16A,PPP2CB,0,1,23274 :: 5516
3581084,23274,3099,CLEC16A,HK2,0,1,23274 :: 3099
3584928,2645,3099,GCK,HK2,1,1,2645 :: 3099
3585389,55827,2821,DCAF6,GPI,0,1,2821 :: 55827
3585877,4137,2821,MAPT,GPI,0,1,2821 :: 4137
3585890,4137,5223,MAPT,PGAM1,0,1,4137 :: 5223
